--------------------Experiment_Info------------------------

Datetime: 13-22-04_04-07-2024
Characterization: Static
Mode: Auto
Experiment: Force vs. Frequency and Position
Modulation: ON
Control sequence: <PyQt6.QtWidgets.QLabel object at 0x00000203040636B0>
Modulation frequency (Hz): 50.0
Start position (mm): 5
End position (mm): 5
Step size (mm): 1
Target voltage (V): 3000
Start mod. freq. (Hz): 50
End mod. freq. (Hz): 100
Step mod. freq. (Hz): 10

-----------------------Motor_Info--------------------------

Motor type: Motor Fiber
Motor name: 
Fiber length (mm): 
Number of fibers: 
Insulator: 

---------------------Program_Info-------------------------

Sample rate (Hz): 400

----------------------Data_Info---------------------------

state, abs. t (s), rel. t (s), F (mN), p (mm), v (mm/s), hv_set (kV), hv_vm (kV), hv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA), freq (Hz), DC (%), ph1 (deg), ph2 (deg), ph3 (deg)
A-D, 707991.24019390, 0.3200,  0.688464, 5.000, 3.5, 3000.0, 2978.5,  21.5,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.24269390, 0.3225,  0.102858, 5.000, 3.5, 3000.0, 2979.9,  20.1,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.24519390, 0.3250, -0.161984, 5.000, 3.5, 3000.0, 2981.3,  18.7,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.24769390, 0.3275,  0.232083, 5.000, 3.5, 3000.0, 2982.8,  17.2,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.25019390, 0.3300,  0.626150, 5.000, 3.5, 3000.0, 2984.2,  15.8,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.25269390, 0.3325,  0.365521, 5.000, 3.5, 3000.0, 2985.6,  14.4,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.25519390, 0.3350,  0.368159, 5.000, 3.5, 3000.0, 2987.1,  12.9,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.25769390, 0.3375,  0.656509, 5.000, 3.5, 3000.0, 2988.5,  11.5,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.26019390, 0.3400,  0.547903, 5.000, 3.5, 3000.0, 2989.9,  10.1,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.26269390, 0.3425,  0.384680, 5.000, 3.5, 3000.0, 2991.4,   8.6,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.26519390, 0.3450,  0.032882, 5.000, 3.5, 3000.0, 2992.8,   7.2,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.26769390, 0.3475, -0.318915, 5.000, 3.5, 3000.0, 2994.3,   5.7,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.27019390, 0.3500,  0.307759, 5.000, 3.5, 3000.0, 2994.1,   5.9,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.27269390, 0.3525,  0.501913, 5.000, 3.5, 3000.0, 2992.3,   7.7,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.27519390, 0.3550,  0.294625, 5.000, 3.5, 3000.0, 2990.5,   9.5,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.27769390, 0.3575,  0.440362, 5.000, 3.5, 3000.0, 2988.8,  11.2,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.28019390, 0.3600,  0.782922, 5.000, 3.5, 3000.0, 2987.0,  13.0,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.28269390, 0.3625,  0.506442, 5.000, 3.5, 3000.0, 2985.2,  14.8,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.28519390, 0.3650, -0.240319, 5.000, 3.5, 3000.0, 2983.4,  16.6,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.28769390, 0.3675,  0.421862, 5.000, 3.5, 3000.0, 2981.7,  18.3,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.29019390, 0.3700, -0.134943, 5.000, 3.5, 3000.0, 2979.9,  20.1,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.29269390, 0.3725, -0.302500, 5.000, 3.5, 3000.0, 2978.1,  21.9,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.29519390, 0.3750,  0.220857, 5.000, 3.5, 3000.0, 2976.4,  23.6,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.29769390, 0.3775,  0.735244, 5.000, 3.5, 3000.0, 2974.6,  25.4,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.30019390, 0.3800,  0.614572, 5.000, 3.5, 3000.0, 2972.8,  27.2,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.30269390, 0.3825, -0.172143, 5.000, 3.5, 3000.0, 2971.1,  28.9,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.30519390, 0.3850,  0.270544, 5.000, 3.5, 3000.0, 2969.3,  30.7,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.30769390, 0.3875,  0.215608, 5.000, 3.5, 3000.0, 2967.5,  32.5,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.31019390, 0.3900, -0.070218, 5.000, 3.5, 3000.0, 2965.7,  34.3,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.31269390, 0.3925, -0.150684, 5.000, 3.5, 3000.0, 2964.0,  36.0,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.31519390, 0.3950,  0.105308, 5.000, 3.5, 3000.0, 2962.2,  37.8,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.31769390, 0.3975,  0.210323, 5.000, 3.5, 3000.0, 2960.4,  39.6,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.32019390, 0.4000,  0.280972, 5.000, 3.5, 3000.0, 2958.7,  41.3,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.32269390, 0.4025,  0.301300, 5.000, 3.5, 3000.0, 2956.9,  43.1,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.32519390, 0.4050,  0.306006, 5.000, 3.5, 3000.0, 2955.1,  44.9,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.33019390, 0.4100, -0.062392, 5.000, 3.5, 3000.0, 2954.3,  45.7,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.33269390, 0.4125, -0.549505, 5.000, 3.5, 3000.0, 2957.0,  43.0,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.33519390, 0.4150, -0.250772, 5.000, 3.5, 3000.0, 2959.6,  40.4,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.33769390, 0.4175,  0.127874, 5.000, 3.5, 3000.0, 2962.3,  37.7,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.34019390, 0.4200,  0.702845, 5.000, 3.5, 3000.0, 2965.0,  35.0,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.34269390, 0.4225,  0.214265, 5.000, 3.5, 3000.0, 2967.7,  32.3,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.34519390, 0.4250, -0.137492, 5.000, 3.5, 3000.0, 2970.4,  29.6,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.34769390, 0.4275, -0.105780, 5.000, 3.5, 3000.0, 2973.0,  27.0,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.35019390, 0.4300, -1.243932, 5.000, 3.5, 3000.0, 2975.7,  24.3,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.35269390, 0.4325, -0.899117, 5.000, 3.5, 3000.0, 2978.4,  21.6,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.35519390, 0.4350,  0.196617, 5.000, 3.5, 3000.0, 2981.1,  18.9,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.35769390, 0.4375,  0.561909, 5.000, 3.5, 3000.0, 2983.8,  16.2,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.36019390, 0.4400,  0.539503, 5.000, 3.5, 3000.0, 2986.4,  13.6,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.36269390, 0.4425, -0.431818, 5.000, 3.5, 3000.0, 2989.1,  10.9,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.36519390, 0.4450,  0.601768, 5.000, 3.5, 3000.0, 2991.8,   8.2,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.36769390, 0.4475,  0.378089, 5.000, 3.5, 3000.0, 2994.5,   5.5,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.37019390, 0.4500, -0.479727, 5.000, 3.5, 3000.0, 2997.1,   2.9,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.37269390, 0.4525, -1.264111, 5.000, 3.5, 3000.0, 2999.8,   0.2,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.37519390, 0.4550,  0.499024, 5.000, 3.5, 3000.0, 3002.5,  -2.5,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.37769390, 0.4575,  0.529857, 5.000, 3.5, 3000.0, 3005.2,  -5.2,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.38019390, 0.4600,  0.543574, 5.000, 3.5, 3000.0, 3007.9,  -7.9,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.38269390, 0.4625,  0.076145, 5.000, 3.5, 3000.0, 3010.5, -10.5,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.38519390, 0.4650, -0.086839, 5.000, 3.5, 3000.0, 3013.2, -13.2,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.38769390, 0.4675,  0.479061, 5.000, 3.5, 3000.0, 3015.9, -15.9,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.39019390, 0.4700, -0.108436, 5.000, 3.5, 3000.0, 3018.6, -18.6,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.39269390, 0.4725, -0.682966, 5.000, 3.5, 3000.0, 3019.1, -19.1,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.39519390, 0.4750,  0.549174, 5.000, 3.5, 3000.0, 3019.0, -19.0,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.39769390, 0.4775,  0.872329, 5.000, 3.5, 3000.0, 3018.9, -18.9,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.40019390, 0.4800,  0.807779, 5.000, 3.5, 3000.0, 3018.9, -18.9,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.40269390, 0.4825,  0.216106, 5.000, 3.5, 3000.0, 3018.8, -18.8,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.40519390, 0.4850,  0.199125, 5.000, 3.5, 3000.0, 3018.7, -18.7,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.40769390, 0.4875,  0.421430, 5.000, 3.5, 3000.0, 3018.6, -18.6,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.41019390, 0.4900, -0.720616, 5.000, 3.5, 3000.0, 3018.6, -18.6,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.41269390, 0.4925, -0.566690, 5.000, 3.5, 3000.0, 3018.5, -18.5,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.41519390, 0.4950,  0.543657, 5.000, 3.5, 3000.0, 3018.4, -18.4,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.41769390, 0.4975,  0.743274, 5.000, 3.5, 3000.0, 3018.3, -18.3,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.42019390, 0.5000,  0.758663, 5.000, 3.5, 3000.0, 3018.2, -18.2,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.42269390, 0.5025,  0.455158, 5.000, 3.5, 3000.0, 3018.2, -18.2,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.42519390, 0.5050,  0.055284, 5.000, 3.5, 3000.0, 3018.1, -18.1,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.42769390, 0.5075,  0.520903, 5.000, 3.5, 3000.0, 3018.0, -18.0,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.43019390, 0.5100, -0.777604, 5.000, 3.5, 3000.0, 3017.9, -17.9,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.43269390, 0.5125, -0.777604, 5.000, 3.5, 3000.0, 3017.9, -17.9,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.43519390, 0.5150, -0.777604, 5.000, 3.5, 3000.0, 3017.8, -17.8,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.43769390, 0.5175,  0.902670, 5.000, 3.5, 3000.0, 3017.7, -17.7,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.44019390, 0.5200,  0.544662, 5.000, 3.5, 3000.0, 3017.6, -17.6,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.44269390, 0.5225,  0.347506, 5.000, 3.5, 3000.0, 3017.5, -17.5,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.44519390, 0.5250, -0.266451, 5.000, 3.5, 3000.0, 3017.5, -17.5,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.44769390, 0.5275,  0.052148, 5.000, 3.5, 3000.0, 3017.4, -17.4,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.45019390, 0.5300, -0.221633, 5.000, 3.5, 3000.0, 3017.3, -17.3,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.45269390, 0.5325, -1.046193, 5.000, 3.5, 3000.0, 3017.2, -17.2,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.45519390, 0.5350,  0.256841, 5.000, 3.5, 3000.0, 3017.2, -17.2,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.45769390, 0.5375,  0.542626, 5.000, 3.5, 3000.0, 3017.1, -17.1,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.46019390, 0.5400,  0.527502, 5.000, 3.5, 3000.0, 3017.1, -17.1,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.46269390, 0.5425,  0.021912, 5.000, 3.5, 3000.0, 3017.1, -17.1,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.46519390, 0.5450, -0.200035, 5.000, 3.5, 3000.0, 3017.1, -17.1,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.46769390, 0.5475,  0.071786, 5.000, 3.5, 3000.0, 3017.1, -17.1,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.47019390, 0.5500, -0.591032, 5.000, 3.5, 3000.0, 3017.1, -17.1,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.47269390, 0.5525, -0.157866, 5.000, 3.5, 3000.0, 3017.1, -17.1,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.47519390, 0.5550,  0.163768, 5.000, 3.5, 3000.0, 3017.1, -17.1,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.47769390, 0.5575,  0.326763, 5.000, 3.5, 3000.0, 3017.1, -17.1,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.48019390, 0.5600,  0.512135, 5.000, 3.5, 3000.0, 3017.1, -17.1,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.48269390, 0.5625, -0.162727, 5.000, 3.5, 3000.0, 3017.1, -17.1,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.48519390, 0.5650, -0.148266, 5.000, 3.5, 3000.0, 3017.1, -17.1,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.48769390, 0.5675, -0.149426, 5.000, 3.5, 3000.0, 3017.1, -17.1,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.49019390, 0.5700, -1.148052, 5.000, 3.5, 3000.0, 3017.1, -17.1,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.49269390, 0.5725, -0.722197, 5.000, 3.5, 3000.0, 3017.1, -17.1,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.49519390, 0.5750,  0.243174, 5.000, 3.5, 3000.0, 3017.1, -17.1,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.49769390, 0.5775,  0.468107, 5.000, 3.5, 3000.0, 3017.1, -17.1,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.50019390, 0.5800,  0.551648, 5.000, 3.5, 3000.0, 3017.1, -17.1,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.50269390, 0.5825,  0.551648, 5.000, 3.5, 3000.0, 3017.1, -17.1,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.50519390, 0.5850,  0.467291, 5.000, 3.5, 3000.0, 3017.1, -17.1,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.50769390, 0.5875,  0.269751, 5.000, 3.5, 3000.0, 3017.1, -17.1,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.51019390, 0.5900, -0.006290, 5.000, 3.5, 3000.0, 3017.1, -17.1,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.51269390, 0.5925, -0.079251, 5.000, 3.5, 3000.0, 3017.1, -17.1,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.51519390, 0.5950,  0.086699, 5.000, 3.5, 3000.0, 3017.1, -17.1,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.51769390, 0.5975,  0.444481, 5.000, 3.5, 3000.0, 3017.1, -17.1,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.52019390, 0.6000,  0.470495, 5.000, 3.5, 3000.0, 3016.7, -16.7,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.52269390, 0.6025,  0.270504, 5.000, 3.5, 3000.0, 3015.8, -15.8,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.52519390, 0.6050, -0.106399, 5.000, 3.5, 3000.0, 3015.0, -15.0,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.52769390, 0.6075, -0.234416, 5.000, 3.5, 3000.0, 3014.1, -14.1,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.53019390, 0.6100,  0.017884, 5.000, 3.5, 3000.0, 3013.2, -13.2,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.53269390, 0.6125, -0.692527, 5.000, 3.5, 3000.0, 3012.4, -12.4,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.53519390, 0.6150,  0.431041, 5.000, 3.5, 3000.0, 3011.5, -11.5,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.53769390, 0.6175,  0.807163, 5.000, 3.5, 3000.0, 3010.7, -10.7,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.54019390, 0.6200,  0.256649, 5.000, 3.5, 3000.0, 3009.8,  -9.8,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.54269390, 0.6225, -0.384553, 5.000, 3.5, 3000.0, 3008.9,  -8.9,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.54519390, 0.6250,  0.072246, 5.000, 3.5, 3000.0, 3008.1,  -8.1,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.54769390, 0.6275,  0.053371, 5.000, 3.5, 3000.0, 3007.2,  -7.2,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.55019390, 0.6300, -0.617491, 5.000, 3.5, 3000.0, 3006.4,  -6.4,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.55269390, 0.6325, -0.253233, 5.000, 3.5, 3000.0, 3005.5,  -5.5,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.55519390, 0.6350,  0.573439, 5.000, 3.5, 3000.0, 3004.6,  -4.6,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.55769390, 0.6375,  0.573439, 5.000, 3.5, 3000.0, 3003.8,  -3.8,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.56019390, 0.6400,  0.573439, 5.000, 3.5, 3000.0, 3002.9,  -2.9,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.56269390, 0.6425,  0.533943, 5.000, 3.5, 3000.0, 3002.0,  -2.0,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.56519390, 0.6450,  0.030220, 5.000, 3.5, 3000.0, 3001.2,  -1.2,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.56769390, 0.6475, -0.473503, 5.000, 3.5, 3000.0, 3000.3,  -0.3,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.57019390, 0.6500, -0.862589, 5.000, 3.5, 3000.0, 2999.5,   0.5,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.57269390, 0.6525, -0.862589, 5.000, 3.5, 3000.0, 2998.6,   1.4,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.57519390, 0.6550, -0.011541, 5.000, 3.5, 3000.0, 2997.7,   2.3,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.57769390, 0.6575,  0.581742, 5.000, 3.5, 3000.0, 2996.9,   3.1,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.58019390, 0.6600,  0.687740, 5.000, 3.5, 3000.0, 2996.0,   4.0,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.58519390, 0.6650,  0.468856, 5.000, 3.5, 3000.0, 2992.7,   7.3,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.58769390, 0.6675,  0.327897, 5.000, 3.5, 3000.0, 2989.9,  10.1,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.59019390, 0.6700,  0.055762, 5.000, 3.5, 3000.0, 2987.0,  13.0,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.59269390, 0.6725, -1.162384, 5.000, 3.5, 3000.0, 2984.2,  15.8,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.59519390, 0.6750,  0.784812, 5.000, 3.5, 3000.0, 2981.3,  18.7,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.59769390, 0.6775,  0.684910, 5.000, 3.5, 3000.0, 2978.4,  21.6,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.60019390, 0.6800,  0.512782, 5.000, 3.5, 3000.0, 2975.6,  24.4,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.60269390, 0.6825, -0.458383, 5.000, 3.5, 3000.0, 2972.7,  27.3,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.60519390, 0.6850, -0.214515, 5.000, 3.5, 3000.0, 2969.9,  30.1,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.60769390, 0.6875, -0.052076, 5.000, 3.5, 3000.0, 2967.0,  33.0,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.61019390, 0.6900, -0.769205, 5.000, 3.5, 3000.0, 2964.2,  35.8,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.61269390, 0.6925, -0.201279, 5.000, 3.5, 3000.0, 2961.3,  38.7,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.61519390, 0.6950,  0.295010, 5.000, 3.5, 3000.0, 2958.4,  41.6,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.61769390, 0.6975,  0.363317, 5.000, 3.5, 3000.0, 2955.6,  44.4,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.62019390, 0.7000,  0.418309, 5.000, 3.5, 3000.0, 2952.7,  47.3,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.62269390, 0.7025,  0.487707, 5.000, 3.5, 3000.0, 2949.9,  50.1,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.62519390, 0.7050, -0.019277, 5.000, 3.5, 3000.0, 2947.0,  53.0,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.62769390, 0.7075, -0.019277, 5.000, 3.5, 3000.0, 2944.2,  55.8,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.63019390, 0.7100, -0.362341, 5.000, 3.5, 3000.0, 2941.3,  58.7,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.63269390, 0.7125, -1.011212, 5.000, 3.5, 3000.0, 2938.4,  61.6,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.63519390, 0.7150,  0.024721, 5.000, 3.5, 3000.0, 2935.6,  64.4,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.63769390, 0.7175,  0.324855, 5.000, 3.5, 3000.0, 2932.7,  67.3,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.64019390, 0.7200,  0.482171, 5.000, 3.5, 3000.0, 2929.9,  70.1,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.64269390, 0.7225, -0.049872, 5.000, 3.5, 3000.0, 2927.0,  73.0,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.64519390, 0.7250, -0.760941, 5.000, 3.5, 3000.0, 2924.1,  75.9,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.64769390, 0.7275,  0.062345, 5.000, 3.5, 3000.0, 2921.3,  78.7,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.65019390, 0.7300, -0.269996, 5.000, 3.5, 3000.0, 2924.2,  75.8,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.65269390, 0.7325, -0.736002, 5.000, 3.5, 3000.0, 2929.8,  70.2,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.65519390, 0.7350,  0.595230, 5.000, 3.5, 3000.0, 2935.3,  64.7,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.65769390, 0.7375,  0.577887, 5.000, 3.5, 3000.0, 2940.8,  59.2,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
A-D, 707991.66019390, 0.7400,  0.456127, 5.000, 3.5, 3000.0, 2946.4,  53.6,  0.0,  0.0,  0.0,  50, 50,   0, 180,   0
